open_time,close_time,signal,entry,exit,sl,tp1,tp2,lots,tp1_net_pnl,tp2_net_pnl,net_pnl,result,equity,year
2023-04-02 10:13:07.126286,2023-04-02 12:13:07.126286,-1,2154.87105,2219.46125,2219.46125,2051.95955,2015.99304,0.15,0.0,-96.93,-96.93,SL,9664.28,2023
2023-04-02 22:13:07.126286,2023-04-03 03:13:07.126286,-1,2222.07686,2064.00494,2286.33191,2102.54051,2064.00494,0.15,89.63,118.53,208.16,TP2,9872.44,2023
2023-04-03 22:13:07.126286,2023-04-04 05:13:07.126286,1,2000.13053,1950.53741,1950.53741,2116.07267,2151.41465,0.2,0.0,-99.25,-99.25,SL,9773.19,2023
2023-04-05 12:13:07.126286,2023-04-05 15:13:07.126286,-1,2155.22379,2193.43148,2193.43148,2055.7082,2026.7958,0.26,0.0,-99.42,-99.42,SL,9673.77,2023
2023-04-06 19:13:07.126286,2023-04-07 02:13:07.126286,-1,2201.99153,2265.07051,2265.07051,2105.3886,2071.49484,0.15,0.0,-94.66,-94.66,SL,9579.11,2023
2023-04-08 17:13:07.126286,2023-04-08 23:13:07.126286,1,2122.40683,2089.28778,2089.28778,2234.91229,2265.16565,0.29,0.0,-96.13,-96.13,SL,9482.98,2023
2023-04-09 11:13:07.126286,2023-04-09 12:13:07.126286,1,2079.33265,2047.95672,2047.95672,2211.26713,2247.10074,0.3,0.0,-94.22,-94.22,SL,9388.76,2023
2023-04-11 08:13:07.126286,2023-04-11 16:13:07.126286,-1,2115.86572,2040.77102,2149.46167,2059.0272,2040.77102,0.28,79.53,105.09,184.62,TP2,9573.38,2023
2023-04-12 00:13:07.126286,2023-04-12 15:13:07.126286,-1,2189.19167,2225.4074,2225.4074,2100.65452,2075.11671,0.26,115.06,-47.12,67.94,SL_after_TP1,9641.32,2023
2023-04-12 16:13:07.126286,2023-04-13 00:13:07.126286,-1,2198.21165,2109.47271,2241.28941,2131.69474,2109.47271,0.22,73.14,97.58,170.72,TP2,9812.04,2023
2023-04-13 06:13:07.126286,2023-04-14 03:13:07.126286,1,1999.61104,1956.67121,1956.67121,2100.13771,2129.80721,0.23,0.0,-98.83,-98.83,SL,9713.21,2023
2023-04-18 16:13:07.126286,2023-04-18 22:13:07.126286,1,2012.16343,2081.13555,1973.14525,2063.24478,2081.13555,0.25,63.81,86.18,149.99,TP2,9863.2,2023
2023-04-19 13:13:07.126286,2023-04-19 14:13:07.126286,-1,2186.92485,2225.92075,2225.92075,2099.1353,2072.77436,0.25,0.0,-97.56,-97.56,SL,9765.63,2023
2023-04-21 01:13:07.126286,2023-04-21 18:13:07.126286,1,1997.32083,1974.11901,1974.11901,2109.57622,2137.94099,0.42,0.0,-97.57,-97.57,SL,9668.06,2023
2023-04-22 19:13:07.126286,2023-04-23 13:13:07.126286,-1,2117.86563,2029.21326,2175.05372,2053.34645,2029.21326,0.17,54.82,75.33,130.14,TP2,9798.21,2023
2023-04-25 04:13:07.126286,2023-04-25 09:13:07.126286,1,1989.54093,1938.34521,1938.34521,2051.77769,2074.31018,0.19,0.0,-97.33,-97.33,SL,9700.88,2023
2023-04-28 06:13:07.126286,2023-04-28 21:13:07.126286,-1,2097.19665,1983.57582,2154.07913,2012.72223,1983.57582,0.17,71.78,96.55,168.33,TP2,9869.21,2023
2023-04-29 09:13:07.126286,2023-04-29 13:13:07.126286,1,1838.61757,1815.36015,1815.36015,1978.3161,2013.47379,0.42,0.0,-97.81,-97.81,SL,9771.4,2023
2023-04-30 12:13:07.126286,2023-05-01 02:13:07.126286,1,1712.50102,1668.69624,1668.69624,1894.12272,1944.17276,0.22,0.0,-96.44,-96.44,SL,9674.96,2023
2023-05-01 03:13:07.126286,2023-05-01 18:13:07.126286,1,1678.10767,1843.55273,1647.35118,1808.40243,1843.55273,0.31,201.91,256.39,458.3,TP2,10133.27,2023
2023-05-02 06:13:07.126286,2023-05-04 12:13:07.126286,-1,2018.70645,1795.56031,2044.37194,1839.78832,1795.56031,0.39,348.83,435.08,783.91,TP2,10917.18,2023
2023-05-04 22:13:07.126286,2023-05-05 03:13:07.126286,1,1769.98655,1900.79713,1746.68023,1873.4102,1900.79713,0.47,0.0,614.67,614.67,TP2,11531.84,2023
2023-05-05 20:13:07.126286,2023-05-06 19:13:07.126286,-1,2019.98168,1876.80115,2085.15046,1913.69539,1876.80115,0.18,95.63,128.84,224.47,TP2,11756.31,2023
2023-05-07 03:13:07.126286,2023-05-08 04:13:07.126286,1,1849.22702,1980.46793,1805.83835,1949.79993,1980.46793,0.27,135.73,177.13,312.87,TP2,12069.18,2023
2023-05-08 17:13:07.126286,2023-05-09 02:13:07.126286,-1,2093.97828,2150.95514,2150.95514,1975.34156,1938.67085,0.21,0.0,-119.71,-119.71,SL,11949.46,2023
2023-05-09 05:13:07.126286,2023-05-09 08:13:07.126286,-1,2147.29263,2219.63915,2219.63915,2017.47974,1973.87103,0.17,0.0,-123.04,-123.04,SL,11826.42,2023
2023-05-12 01:13:07.126286,2023-05-12 15:13:07.126286,1,1978.87379,2126.0417,1944.24867,2094.097,2126.0417,0.34,195.83,250.13,445.96,TP2,12272.39,2023
2023-05-13 17:13:07.126286,2023-05-13 18:13:07.126286,1,1894.24316,1856.787,1856.787,2006.49136,2037.65573,0.33,0.0,-123.7,-123.7,SL,12148.68,2023
2023-05-14 08:13:07.126286,2023-05-14 09:13:07.126286,1,1791.08008,1754.52226,1754.52226,1953.1477,1996.90117,0.33,0.0,-120.74,-120.74,SL,12027.94,2023
2023-05-17 16:13:07.126286,2023-05-17 19:13:07.126286,-1,1891.61605,1918.41542,1918.41542,1850.05414,1836.48394,0.45,0.0,-120.73,-120.73,SL,11907.21,2023
2023-05-18 05:13:07.126286,2023-05-18 07:13:07.126286,-1,1938.94619,1971.78049,1971.78049,1879.45549,1860.45689,0.36,0.0,-118.31,-118.31,SL,11788.9,2023
2023-05-20 04:13:07.126286,2023-05-20 06:13:07.126286,1,1803.24356,1772.83254,1772.83254,1888.012,1912.87686,0.39,0.0,-118.72,-118.72,SL,11670.18,2023
2023-05-20 16:13:07.126286,2023-05-21 03:13:07.126286,1,1708.08237,1676.46794,1676.46794,1836.45769,1871.40458,0.37,0.0,-117.08,-117.08,SL,11553.09,2023
2023-05-21 07:13:07.126286,2023-05-21 08:13:07.126286,1,1679.93701,1655.41193,1655.41193,1786.74815,1814.98144,0.47,0.0,-115.41,-115.41,SL,11437.69,2023
2023-05-25 18:13:07.126286,2023-05-25 20:13:07.126286,-1,1742.85591,1776.5833,1776.5833,1686.4759,1667.66433,0.34,0.0,-114.78,-114.78,SL,11322.91,2023
2023-05-26 23:13:07.126286,2023-05-27 04:13:07.126286,1,1624.3254,1712.51678,1594.11368,1692.32486,1712.51678,0.37,125.74,163.1,288.84,TP2,11611.75,2023
2023-05-28 13:13:07.126286,2023-05-28 15:13:07.126286,1,1611.45942,1585.03758,1585.03758,1676.27728,1695.20452,0.44,0.0,-116.39,-116.39,SL,11495.36,2023
2023-06-01 03:13:07.126286,2023-06-01 06:13:07.126286,-1,1629.70403,1663.77743,1663.77743,1577.63533,1559.91619,0.34,0.0,-115.95,-115.95,SL,11379.41,2023
2023-06-02 11:13:07.126286,2023-06-03 01:13:07.126286,1,1537.06068,1648.25125,1500.42401,1622.79583,1648.25125,0.31,132.84,172.3,305.14,TP2,11684.55,2023
2023-06-04 10:13:07.126286,2023-06-04 16:13:07.126286,-1,1821.4624,1853.54863,1853.54863,1676.91726,1638.68919,0.36,0.0,-115.62,-115.62,SL,11568.94,2023
2023-06-04 22:13:07.126286,2023-06-05 02:13:07.126286,-1,1858.16881,1903.12804,1903.12804,1732.466,1695.26771,0.26,0.0,-116.97,-116.97,SL,11451.96,2023
2023-06-06 00:13:07.126286,2023-06-06 17:13:07.126286,-1,1998.83636,1832.70863,2036.82991,1868.29639,1832.70863,0.3,195.76,249.15,444.91,TP2,11896.88,2023
2023-06-06 18:13:07.126286,2023-06-07 01:13:07.126286,1,1783.85792,1922.97534,1747.27509,1893.28485,1922.97534,0.33,180.5,229.49,410.0,TP2,12306.87,2023
2023-06-07 19:13:07.126286,2023-06-09 10:13:07.126286,1,1815.17083,1922.97534,1755.26589,1893.28485,1922.97534,0.21,81.99,113.16,195.15,TP2,12502.03,2023
2023-06-10 01:13:07.126286,2023-06-10 04:13:07.126286,1,1782.93849,1742.08701,1742.08701,1855.10982,1878.50209,0.31,0.0,-126.73,-126.73,SL,12375.29,2023
2023-06-10 14:13:07.126286,2023-06-11 22:13:07.126286,1,1674.35857,1837.85321,1638.90678,1801.90448,1837.85321,0.35,223.15,286.06,509.22,TP2,12884.51,2023
2023-06-12 00:13:07.126286,2023-06-12 15:13:07.126286,-1,1807.58576,1859.41344,1859.41344,1742.94553,1719.03777,0.25,0.0,-129.64,-129.64,SL,12754.87,2023
2023-06-12 18:13:07.126286,2023-06-13 06:13:07.126286,-1,1846.05683,1874.76832,1874.76832,1752.78464,1726.55485,0.44,0.0,-126.46,-126.46,SL,12628.4,2023
2023-06-13 15:13:07.126286,2023-06-13 19:13:07.126286,-1,1916.21291,1803.69302,1962.33997,1831.08067,1803.69302,0.27,114.89,151.86,266.75,TP2,12895.15,2023
2023-06-14 03:13:07.126286,2023-06-14 04:13:07.126286,-1,1932.45508,1973.70676,1973.70676,1850.04525,1824.96417,0.31,0.0,-127.97,-127.97,SL,12767.18,2023
2023-06-15 00:13:07.126286,2023-06-16 04:13:07.126286,-1,1979.06464,2028.51136,2028.51136,1893.36552,1865.18695,0.26,111.37,-64.32,47.05,SL_after_TP1,12814.23,2023
2023-06-17 23:13:07.126286,2023-06-18 02:13:07.126286,1,1919.14133,1895.76149,1895.76149,1993.14925,2012.07643,0.55,0.0,-128.75,-128.75,SL,12685.47,2023
2023-06-18 23:13:07.126286,2023-06-19 23:13:07.126286,1,1854.79649,1984.7241,1828.27152,1957.34777,1984.7241,0.48,246.05,311.75,557.81,TP2,13243.28,2023
2023-06-20 08:13:07.126286,2023-06-22 02:13:07.126286,-1,2025.2943,1923.52509,2086.01558,1951.41151,1923.52509,0.22,81.24,111.91,193.15,TP2,13436.43,2023
2023-06-22 09:13:07.126286,2023-06-23 05:13:07.126286,1,1847.88368,1818.18138,1818.18138,1954.61439,1983.03764,0.45,240.08,-66.9,173.18,SL_after_TP1,13609.61,2023
2023-06-25 08:13:07.126286,2023-06-25 12:13:07.126286,1,1820.11012,1911.48135,1765.1487,1885.89365,1911.48135,0.25,82.19,114.18,196.37,TP2,13805.98,2023
2023-06-25 22:13:07.126286,2023-06-26 01:13:07.126286,-1,1959.84095,2008.16639,2008.16639,1898.22036,1875.54177,0.29,0.0,-140.23,-140.23,SL,13665.75,2023
2023-06-27 05:13:07.126286,2023-06-27 18:13:07.126286,1,1845.11573,1935.16395,1791.22635,1910.11133,1935.16395,0.25,81.21,112.52,193.73,TP2,13859.48,2023
2023-06-28 03:13:07.126286,2023-06-28 06:13:07.126286,1,1860.57829,1940.3433,1813.37412,1918.89153,1940.3433,0.29,0.0,231.23,231.23,TP2,14090.71,2023
2023-06-29 10:13:07.126286,2023-06-29 17:13:07.126286,1,1788.94998,1758.85939,1758.85939,1885.60067,1911.93248,0.47,0.0,-141.57,-141.57,SL,13949.14,2023
2023-06-30 05:13:07.126286,2023-06-30 06:13:07.126286,1,1687.51335,1662.31684,1662.31684,1835.39299,1873.57381,0.55,0.0,-138.75,-138.75,SL,13810.4,2023
2023-07-01 17:13:07.126286,2023-07-01 21:13:07.126286,-1,1790.84544,1690.8086,1829.08267,1714.8411,1690.8086,0.36,136.75,180.01,316.77,TP2,14127.16,2023
2023-07-03 06:13:07.126286,2023-07-03 08:13:07.126286,1,1565.25513,1518.56753,1518.56753,1674.12439,1707.65426,0.3,0.0,-140.15,-140.15,SL,13987.01,2023
2023-07-04 07:13:07.126286,2023-07-04 16:13:07.126286,-1,1634.87115,1684.16422,1684.16422,1562.79683,1537.90691,0.28,0.0,-138.1,-138.1,SL,13848.91,2023
2023-07-04 20:13:07.126286,2023-07-04 23:13:07.126286,-1,1669.45118,1700.17535,1700.17535,1572.65236,1545.43653,0.45,0.0,-138.39,-138.39,SL,13710.51,2023
2023-07-06 20:13:07.126286,2023-07-07 18:13:07.126286,-1,1823.59654,1694.71108,1885.42735,1728.48801,1694.71108,0.22,104.59,141.74,246.33,TP2,13956.84,2023
2023-07-08 10:13:07.126286,2023-07-08 11:13:07.126286,1,1670.70703,1637.09209,1637.09209,1759.61677,1786.04732,0.42,0.0,-141.31,-141.31,SL,13815.53,2023
2023-07-10 07:13:07.126286,2023-07-10 17:13:07.126286,-1,1761.51374,1779.44529,1779.44529,1680.58203,1659.9281,0.77,0.0,-138.3,-138.3,SL,13677.23,2023
2023-07-11 00:13:07.126286,2023-07-11 03:13:07.126286,-1,1775.20697,1807.56799,1807.56799,1719.45099,1701.57144,0.42,0.0,-136.04,-136.04,SL,13541.18,2023
2023-07-11 16:13:07.126286,2023-07-11 19:13:07.126286,-1,1899.58222,1929.41039,1929.41039,1790.0237,1760.11619,0.45,0.0,-134.36,-134.36,SL,13406.82,2023
2023-07-13 11:13:07.126286,2023-07-13 18:13:07.126286,1,1810.49617,1887.38958,1776.7762,1869.05815,1887.38958,0.4,117.06,153.73,270.79,TP2,13677.61,2023
2023-07-14 00:13:07.126286,2023-07-14 01:13:07.126286,-1,1896.99476,1837.9941,1926.35909,1852.39242,1837.9941,0.47,0.0,277.16,277.16,TP2,13954.78,2023
2023-07-14 23:13:07.126286,2023-07-15 02:13:07.126286,1,1773.53439,1742.8541,1742.8541,1834.31019,1852.85597,0.45,0.0,-138.2,-138.2,SL,13816.58,2023
2023-07-16 21:13:07.126286,2023-07-17 01:13:07.126286,-1,1913.14796,1956.13433,1956.13433,1823.40637,1796.00686,0.32,0.0,-137.65,-137.65,SL,13678.93,2023
2023-07-18 01:13:07.126286,2023-07-18 17:13:07.126286,-1,1974.93406,2015.60963,2015.60963,1884.97187,1858.11065,0.34,0.0,-138.4,-138.4,SL,13540.53,2023
2023-07-18 20:13:07.126286,2023-07-19 11:13:07.126286,-1,2048.12714,1898.72357,2108.75437,1935.26485,1898.72357,0.22,124.12,164.31,288.43,TP2,13828.95,2023
2023-07-19 19:13:07.126286,2023-07-20 14:13:07.126286,1,1841.09276,1824.7184,1824.7184,1963.45122,1993.34051,0.84,0.0,-137.8,-137.8,SL,13691.16,2023
2023-07-20 15:13:07.126286,2023-07-20 19:13:07.126286,1,1850.52416,1808.66911,1808.66911,1956.44572,1987.98831,0.33,0.0,-138.22,-138.22,SL,13552.94,2023
2023-07-22 21:13:07.126286,2023-07-24 04:13:07.126286,1,1723.41802,1849.15727,1665.98647,1816.74439,1849.15727,0.24,111.96,150.85,262.81,TP2,13815.74,2023
2023-07-24 22:13:07.126286,2023-07-25 06:13:07.126286,-1,1851.60676,1888.19829,1888.19829,1776.91598,1753.94404,0.38,0.0,-139.16,-139.16,SL,13676.58,2023
2023-07-25 13:13:07.126286,2023-07-25 17:13:07.126286,-1,1908.62883,1959.43942,1959.43942,1811.38959,1780.28188,0.27,0.0,-137.27,-137.27,SL,13539.31,2023
2023-07-26 23:13:07.126286,2023-07-27 08:13:07.126286,1,1861.56292,1797.18489,1797.18489,1933.88759,1963.23621,0.21,0.0,-135.26,-135.26,SL,13404.06,2023
2023-07-28 13:13:07.126286,2023-07-29 03:13:07.126286,1,1774.72551,1733.27094,1733.27094,1865.6739,1894.0637,0.32,145.47,-66.38,79.09,SL_after_TP1,13483.15,2023
2023-07-29 18:13:07.126286,2023-07-30 17:13:07.126286,1,1687.55327,1807.64719,1638.29732,1777.57562,1807.64719,0.27,121.49,162.09,283.58,TP2,13766.73,2023
2023-07-30 22:13:07.126286,2023-07-31 07:13:07.126286,-1,1825.00318,1883.66726,1883.66726,1759.20531,1733.46914,0.23,75.63,-67.5,8.13,SL_after_TP1,13774.86,2023
2023-07-31 10:13:07.126286,2023-08-02 09:13:07.126286,-1,1914.10231,1948.36935,1948.36935,1790.94598,1757.71901,0.4,246.25,-68.59,177.66,SL_after_TP1,13952.52,2023
2023-08-02 14:13:07.126286,2023-08-02 20:13:07.126286,-1,1941.24544,1985.04895,1985.04895,1870.99804,1847.39921,0.32,0.0,-140.27,-140.27,SL,13812.25,2023
2023-08-03 02:13:07.126286,2023-08-03 08:13:07.126286,-1,1993.17058,2013.69672,2013.69672,1887.25669,1859.82081,0.67,0.0,-137.73,-137.73,SL,13674.53,2023
2023-08-04 05:13:07.126286,2023-08-06 02:13:07.126286,-1,2065.01038,1930.11134,2139.53856,1966.08442,1930.11134,0.18,89.01,121.38,210.39,TP2,13884.91,2023
2023-08-06 05:13:07.126286,2023-08-06 19:13:07.126286,1,1918.15725,1860.71583,1860.71583,1996.56908,2024.83668,0.24,94.06,-68.97,25.09,SL_after_TP1,13910.01,2023
2023-08-06 19:13:07.126286,2023-08-06 23:13:07.126286,1,1883.36252,1841.07532,1841.07532,1982.00886,2010.9536,0.33,0.0,-139.65,-139.65,SL,13770.36,2023
2023-08-07 14:13:07.126286,2023-08-07 15:13:07.126286,1,1838.02763,1818.12155,1818.12155,1954.68931,1984.31149,0.69,0.0,-137.56,-137.56,SL,13632.8,2023
2023-08-09 03:13:07.126286,2023-08-11 05:13:07.126286,1,1623.44355,1801.73194,1573.40648,1760.89436,1801.73194,0.27,185.52,240.65,426.17,TP2,14058.97,2023
2023-08-11 07:13:07.126286,2023-08-11 08:13:07.126286,-1,1809.92764,1836.00252,1836.00252,1722.19113,1698.45833,0.54,0.0,-140.97,-140.97,SL,13918.0,2023
2023-08-12 03:13:07.126286,2023-08-14 05:13:07.126286,-1,1809.2161,1866.34784,1866.34784,1736.93764,1709.72467,0.24,86.7,-68.59,18.1,SL_after_TP1,13936.11,2023
2023-08-14 14:13:07.126286,2023-08-14 19:13:07.126286,-1,1967.49222,2025.83541,2025.83541,1868.02869,1834.57406,0.24,0.0,-140.1,-140.1,SL,13796.01,2023
2023-08-15 16:13:07.126286,2023-08-15 17:13:07.126286,-1,2185.2954,2227.35534,2227.35534,1969.18215,1911.8553,0.33,0.0,-138.9,-138.9,SL,13657.11,2023
2023-08-16 04:13:07.126286,2023-08-16 11:13:07.126286,-1,2346.36673,2399.35547,2399.35547,2098.56707,2031.83268,0.26,0.0,-137.85,-137.85,SL,13519.26,2023
2023-08-17 13:13:07.126286,2023-08-17 17:13:07.126286,-1,2492.67465,2543.20728,2543.20728,2323.21893,2275.22234,0.27,0.0,-136.52,-136.52,SL,13382.75,2023
2023-08-18 08:13:07.126286,2023-08-19 01:13:07.126286,1,2337.00184,2251.10198,2251.10198,2433.66996,2471.63617,0.16,0.0,-137.49,-137.49,SL,13245.26,2023
2023-08-19 02:13:07.126286,2023-08-19 13:13:07.126286,1,2260.13426,2454.48863,2209.92902,2411.22555,2454.48863,0.26,196.38,252.62,449.0,TP2,13694.26,2023
2023-08-19 23:13:07.126286,2023-08-20 06:13:07.126286,-1,2493.40098,2346.18664,2557.4159,2382.72316,2346.18664,0.21,0.0,309.09,309.09,TP2,14003.35,2023
2023-08-22 04:13:07.126286,2023-08-22 05:13:07.126286,-1,2471.08749,2520.32407,2520.32407,2356.41927,2322.49629,0.28,0.0,-137.95,-137.95,SL,13865.4,2023
2023-08-23 23:13:07.126286,2023-08-24 04:13:07.126286,1,2363.53799,2311.71301,2311.71301,2485.33044,2522.00456,0.27,0.0,-140.01,-140.01,SL,13725.39,2023
2023-08-24 18:13:07.126286,2023-08-25 16:13:07.126286,1,2249.79367,2208.08371,2208.08371,2431.76188,2481.07817,0.33,0.0,-137.74,-137.74,SL,13587.65,2023
2023-08-26 01:13:07.126286,2023-08-27 08:13:07.126286,1,2087.89978,2264.46506,2022.31416,2221.81139,2264.46506,0.21,140.58,185.36,325.94,TP2,13913.59,2023
2023-08-28 20:13:07.126286,2023-08-29 04:13:07.126286,-1,2376.51808,2216.39347,2431.53389,2253.95597,2216.39347,0.25,0.0,400.24,400.24,TP2,14313.82,2023
2023-08-29 10:13:07.126286,2023-08-29 18:13:07.126286,1,2205.62381,2313.82302,2134.00287,2283.15041,2313.82302,0.2,0.0,216.34,216.34,TP2,14530.16,2023
2023-09-02 05:13:07.126286,2023-09-02 12:13:07.126286,1,2144.39135,2112.65039,2112.65039,2223.33313,2245.94606,0.46,0.0,-146.15,-146.15,SL,14384.02,2023
2023-09-02 18:13:07.126286,2023-09-02 22:13:07.126286,1,2018.37248,1952.40403,1952.40403,2145.40507,2186.40903,0.22,0.0,-145.2,-145.2,SL,14238.82,2023
2023-09-04 16:13:07.126286,2023-09-04 23:13:07.126286,-1,2036.92644,2084.34888,2084.34888,1974.1171,1951.80512,0.3,94.17,-71.18,22.99,SL_after_TP1,14261.81,2023
2023-09-05 07:13:07.126286,2023-09-05 14:13:07.126286,-1,2150.06406,2190.76908,2190.76908,2029.80778,1995.68802,0.35,0.0,-142.57,-142.57,SL,14119.24,2023
2023-09-06 04:13:07.126286,2023-09-07 22:13:07.126286,-1,2199.12085,2237.90823,2237.90823,2075.57808,2041.34241,0.36,222.32,-69.87,152.45,SL_after_TP1,14271.69,2023
2023-09-08 09:13:07.126286,2023-09-08 12:13:07.126286,-1,2291.53767,2345.58642,2345.58642,2193.37898,2161.43541,0.26,0.0,-140.6,-140.6,SL,14131.08,2023
2023-09-08 22:13:07.126286,2023-09-09 15:13:07.126286,-1,2307.13848,2179.24274,2362.76699,2211.89464,2179.24274,0.25,119.02,159.83,278.85,TP2,14409.93,2023
2023-09-10 09:13:07.126286,2023-09-10 11:13:07.126286,1,2093.50571,2057.50148,2057.50148,2210.63799,2243.58646,0.4,0.0,-144.14,-144.14,SL,14265.8,2023
2023-09-11 02:13:07.126286,2023-09-11 12:13:07.126286,1,1889.14245,1821.31538,1821.31538,2083.50451,2141.51655,0.21,0.0,-142.5,-142.5,SL,14123.3,2023
2023-09-12 08:13:07.126286,2023-09-13 16:13:07.126286,1,1737.01512,1957.05715,1711.08759,1912.28185,1957.05715,0.54,473.14,594.03,1067.17,TP2,15190.47,2023
2023-09-13 18:13:07.126286,2023-09-13 19:13:07.126286,-1,2000.06175,2021.11728,2021.11728,1864.2146,1830.78317,0.72,0.0,-151.82,-151.82,SL,15038.65,2023
2023-09-15 11:13:07.126286,2023-09-15 15:13:07.126286,1,1921.7111,2010.384,1866.29975,1984.81034,2010.384,0.27,85.14,119.67,204.81,TP2,15243.46,2023
2023-09-16 05:13:07.126286,2023-09-16 11:13:07.126286,-1,2135.52102,2184.88553,2184.88553,2030.18276,1997.39857,0.31,0.0,-153.12,-153.12,SL,15090.34,2023
2023-09-16 17:13:07.126286,2023-09-19 16:13:07.126286,-1,2203.3227,2278.63489,2278.63489,2076.51462,2032.7961,0.2,126.78,-75.34,51.44,SL_after_TP1,15141.78,2023
2023-09-19 17:13:07.126286,2023-09-20 03:13:07.126286,-1,2292.39065,2148.24474,2332.03802,2179.83919,2148.24474,0.38,213.79,273.82,487.61,TP2,15629.39,2023
2023-09-20 14:13:07.126286,2023-09-20 21:13:07.126286,1,2109.27748,2057.43769,2057.43769,2192.70451,2221.26274,0.3,0.0,-155.61,-155.61,SL,15473.78,2023
2023-09-21 02:13:07.126286,2023-09-21 14:13:07.126286,1,2062.30817,2019.38204,2019.38204,2173.42379,2206.53227,0.36,0.0,-154.64,-154.64,SL,15319.14,2023
2023-09-24 16:13:07.126286,2023-09-24 19:13:07.126286,-1,2167.48509,2210.80902,2210.80902,2104.55222,2083.47749,0.35,0.0,-151.74,-151.74,SL,15167.4,2023
2023-09-26 07:13:07.126286,2023-09-27 05:13:07.126286,1,2007.30973,2130.69409,1951.76705,2100.17448,2130.69409,0.27,125.33,166.53,291.86,TP2,15459.25,2023
2023-09-29 08:13:07.126286,2023-09-29 14:13:07.126286,1,1843.27832,1800.27813,1800.27813,1998.00688,2040.35115,0.36,0.0,-154.91,-154.91,SL,15304.34,2023
2023-10-04 00:13:07.126286,2023-10-04 07:13:07.126286,1,1923.07502,2016.26823,1880.32551,1993.7045,2016.26823,0.36,127.08,167.69,294.77,TP2,15599.12,2023
2023-10-07 07:13:07.126286,2023-10-07 17:13:07.126286,-1,2108.93379,2012.89926,2135.55307,2033.59233,2012.89926,0.59,222.17,283.21,505.38,TP2,16104.5,2023
2023-10-09 08:13:07.126286,2023-10-09 16:13:07.126286,1,1930.27519,1899.59899,1899.59899,2019.16569,2043.76783,0.52,0.0,-159.67,-159.67,SL,15944.83,2023
2023-10-09 21:13:07.126286,2023-10-09 22:13:07.126286,1,1900.91498,1872.2785,1872.2785,1985.16032,2009.12159,0.56,0.0,-160.53,-160.53,SL,15784.29,2023
