open_time,close_time,signal,entry,exit,sl,tp1,tp2,lots,tp1_net_pnl,tp2_net_pnl,net_pnl,result,equity,year
2023-03-07 22:42:31.004437,2023-03-08 01:42:31.004437,1,1843.44947,1771.19475,1771.19475,1924.71567,1957.64273,0.14,0.0,-101.2,-101.2,SL,9723.56,2023
2023-03-08 04:42:31.004437,2023-03-08 09:42:31.004437,-1,1934.54299,1981.59297,1981.59297,1865.21019,1841.5224,0.21,72.77,-49.43,23.33,SL_after_TP1,9746.89,2023
2023-03-08 10:42:31.004437,2023-03-08 11:12:31.004437,-1,2046.43835,2069.17217,2069.17217,1909.92756,1875.68647,0.43,0.0,-97.88,-97.88,SL,9649.01,2023
2023-03-09 11:27:31.004437,2023-03-09 11:57:31.004437,-1,2028.01248,1945.13923,2073.66545,1967.09503,1945.13923,0.21,0.0,173.97,173.97,TP2,9822.98,2023
2023-03-09 21:12:31.004437,2023-03-10 00:12:31.004437,-1,2171.58218,2225.25761,2225.25761,2049.29759,2012.15449,0.18,0.0,-96.67,-96.67,SL,9726.31,2023
2023-03-10 06:42:31.004437,2023-03-10 08:27:31.004437,1,2000.13053,1946.41845,1946.41845,2118.77038,2155.61841,0.18,0.0,-96.74,-96.74,SL,9629.57,2023
2023-03-10 16:27:31.004437,2023-03-10 16:57:31.004437,-1,2145.27131,2190.28481,2190.28481,2045.7773,2015.04413,0.21,0.0,-94.59,-94.59,SL,9534.98,2023
2023-03-10 23:57:31.004437,2023-03-11 01:42:31.004437,-1,2201.99153,2243.51559,2243.51559,2098.92103,2068.57988,0.23,0.0,-95.57,-95.57,SL,9439.41,2023
2023-03-11 13:12:31.004437,2023-03-11 15:42:31.004437,1,2092.49614,2059.07196,2059.07196,2221.25999,2255.434,0.28,0.0,-93.67,-93.67,SL,9345.73,2023
2023-03-12 07:27:31.004437,2023-03-12 10:57:31.004437,-1,2182.83772,2218.34103,2218.34103,2104.91286,2081.72535,0.26,101.26,-46.19,55.07,SL_after_TP1,9400.8,2023
2023-03-12 14:42:31.004437,2023-03-12 22:12:31.004437,1,1999.61104,1955.54636,1955.54636,2103.68155,2134.04186,0.21,0.0,-92.6,-92.6,SL,9308.2,2023
2023-03-14 03:12:31.004437,2023-03-14 04:12:31.004437,-1,2154.83826,2188.9131,2188.9131,2079.30426,2056.93051,0.27,0.0,-92.08,-92.08,SL,9216.12,2023
2023-03-14 13:42:31.004437,2023-03-14 20:12:31.004437,1,2000.6035,1959.32819,1959.32819,2097.39101,2125.94716,0.22,0.0,-90.87,-90.87,SL,9125.25,2023
2023-03-15 00:27:31.004437,2023-03-15 04:27:31.004437,-1,2135.36805,2035.13271,2175.83459,2058.9872,2035.13271,0.23,87.8,115.24,203.04,TP2,9328.29,2023
2023-03-15 11:42:31.004437,2023-03-15 14:57:31.004437,1,1999.25259,1951.22538,1951.22538,2062.7288,2085.70027,0.19,60.27,-45.65,14.62,SL_after_TP1,9342.91,2023
2023-03-16 00:57:31.004437,2023-03-16 04:12:31.004437,1,1928.38074,2037.26319,1873.89696,2008.76807,2037.26319,0.17,68.3,92.52,160.83,TP2,9503.74,2023
2023-03-16 08:42:31.004437,2023-03-16 13:12:31.004437,-1,2097.19665,1981.23067,2145.16443,2009.54292,1981.23067,0.2,87.62,115.94,203.56,TP2,9707.3,2023
2023-03-16 17:42:31.004437,2023-03-16 18:27:31.004437,1,1810.80292,1757.74316,1757.74316,1947.4861,1989.13056,0.18,0.0,-95.56,-95.56,SL,9611.74,2023
2023-03-17 04:57:31.004437,2023-03-17 05:12:31.004437,-1,1792.61131,1840.4284,1840.4284,1738.44902,1718.37228,0.2,0.0,-95.69,-95.69,SL,9516.04,2023
2023-03-17 15:42:31.004437,2023-03-17 22:12:31.004437,-1,1973.00664,1813.23698,2055.69485,1856.81826,1813.23698,0.12,69.7,95.84,165.54,TP2,9681.58,2023
2023-03-18 00:42:31.004437,2023-03-18 01:57:31.004437,1,1769.98655,1895.82793,1737.38472,1867.68907,1895.82793,0.3,0.0,377.43,377.43,TP2,10059.01,2023
2023-03-18 08:42:31.004437,2023-03-18 12:12:31.004437,-1,2017.10757,1871.4555,2086.16491,1909.44993,1871.4555,0.15,80.72,109.22,189.94,TP2,10248.95,2023
2023-03-18 17:27:31.004437,2023-03-18 19:57:31.004437,1,1865.84291,1976.64367,1806.30254,1947.66892,1976.64367,0.17,69.53,94.16,163.68,TP2,10412.63,2023
2023-03-18 23:27:31.004437,2023-03-19 01:42:31.004437,-1,2093.97828,2139.63305,2139.63305,1972.88774,1937.96135,0.23,0.0,-105.07,-105.07,SL,10307.56,2023
2023-03-19 20:42:31.004437,2023-03-20 04:12:31.004437,1,1994.5872,1941.80879,1941.80879,2094.44509,2127.24524,0.2,99.83,-52.81,47.02,SL_after_TP1,10354.58,2023
2023-03-20 04:27:31.004437,2023-03-20 04:42:31.004437,1,1956.41085,1901.89083,1901.89083,2017.93867,2041.28043,0.19,0.0,-103.65,-103.65,SL,10250.93,2023
2023-03-21 07:27:31.004437,2023-03-21 08:12:31.004437,-1,1925.51764,1955.37757,1955.37757,1872.84269,1856.05419,0.34,0.0,-101.63,-101.63,SL,10149.31,2023
2023-03-21 19:12:31.004437,2023-03-21 20:42:31.004437,1,1816.64915,1768.27887,1768.27887,1886.37409,1911.40388,0.21,0.0,-101.64,-101.64,SL,10047.67,2023
2023-03-23 01:57:31.004437,2023-03-23 03:42:31.004437,1,1643.67239,1707.52102,1606.20473,1690.66148,1707.52102,0.27,63.39,86.16,149.55,TP2,10197.22,2023
2023-03-23 22:27:31.004437,2023-03-23 23:12:31.004437,1,1611.45942,1567.34074,1567.34074,1669.53019,1690.7795,0.23,0.0,-101.54,-101.54,SL,10095.67,2023
2023-03-24 19:57:31.004437,2023-03-24 20:27:31.004437,-1,1629.70403,1652.23531,1652.23531,1574.09564,1558.23265,0.45,0.0,-101.53,-101.53,SL,9994.15,2023
2023-03-25 03:57:31.004437,2023-03-25 07:27:31.004437,1,1537.06068,1654.2753,1505.95483,1628.52256,1654.2753,0.32,146.29,187.5,333.79,TP2,10327.94,2023
2023-03-25 10:12:31.004437,2023-03-25 14:57:31.004437,-1,1741.79012,1794.02139,1794.02139,1650.11399,1619.26567,0.2,0.0,-104.52,-104.52,SL,10223.41,2023
2023-03-25 16:12:31.004437,2023-03-25 17:12:31.004437,-1,1823.97524,1864.76314,1864.76314,1685.99425,1647.02753,0.25,0.0,-102.04,-102.04,SL,10121.37,2023
2023-03-25 23:12:31.004437,2023-03-26 00:27:31.004437,-1,1932.17378,1974.28296,1974.28296,1830.88535,1800.46755,0.24,0.0,-101.13,-101.13,SL,10020.23,2023
2023-03-26 11:57:31.004437,2023-03-26 20:57:31.004437,1,1815.17083,1921.38937,1750.29821,1891.4099,1921.38937,0.15,57.16,79.64,136.8,TP2,10157.03,2023
2023-03-26 21:27:31.004437,2023-03-26 22:42:31.004437,-1,1900.4592,1939.95699,1939.95699,1849.80069,1831.35229,0.26,0.0,-102.77,-102.77,SL,10054.26,2023
2023-03-27 04:27:31.004437,2023-03-27 06:27:31.004437,1,1667.7125,1638.64911,1638.64911,1800.41362,1835.70606,0.35,0.0,-101.83,-101.83,SL,9952.43,2023
2023-03-27 12:57:31.004437,2023-03-27 18:42:31.004437,-1,1809.39033,1863.2921,1863.2921,1741.42808,1716.25243,0.18,0.0,-97.08,-97.08,SL,9855.36,2023
2023-03-28 01:57:31.004437,2023-03-28 02:12:31.004437,-1,1932.45508,1961.41762,1961.41762,1844.68072,1820.96349,0.34,0.0,-98.57,-98.57,SL,9756.78,2023
2023-03-28 14:27:31.004437,2023-03-28 16:27:31.004437,-1,2010.26461,2052.84372,2052.84372,1958.11418,1940.05131,0.23,0.0,-98.0,-98.0,SL,9658.78,2023
2023-03-29 01:27:31.004437,2023-03-29 01:42:31.004437,1,1917.59102,1879.53024,1879.53024,1982.35954,2002.95197,0.25,0.0,-95.23,-95.23,SL,9563.55,2023
2023-03-29 15:27:31.004437,2023-03-30 01:42:31.004437,-1,2020.5142,1923.87184,2079.3779,1950.74786,1923.87184,0.16,55.79,77.29,133.08,TP2,9696.63,2023
2023-03-30 03:42:31.004437,2023-03-30 08:12:31.004437,1,1852.03531,1828.38038,1828.38038,1958.69617,1986.34722,0.41,218.59,-48.55,170.04,SL_after_TP1,9866.67,2023
2023-03-30 16:27:31.004437,2023-03-30 17:12:31.004437,-1,1945.35553,1993.4311,1993.4311,1879.72149,1856.3288,0.21,0.0,-101.02,-101.02,SL,9765.65,2023
2023-03-31 08:27:31.004437,2023-03-31 11:42:31.004437,1,1845.11573,1936.69366,1787.28727,1910.95924,1936.69366,0.17,55.94,77.82,133.76,TP2,9899.41,2023
2023-03-31 18:57:31.004437,2023-03-31 20:27:31.004437,1,1815.24173,1792.69446,1792.69446,1911.66624,1936.41322,0.44,0.0,-99.34,-99.34,SL,9800.07,2023
2023-04-01 01:27:31.004437,2023-04-01 02:42:31.004437,1,1706.31981,1674.55185,1674.55185,1851.0764,1890.12258,0.31,0.0,-98.57,-98.57,SL,9701.49,2023
2023-04-01 10:57:31.004437,2023-04-01 12:27:31.004437,-1,1770.93079,1678.43089,1831.44455,1705.02245,1678.43089,0.16,0.0,147.95,147.95,TP2,9849.45,2023
2023-04-01 20:27:31.004437,2023-04-01 21:12:31.004437,1,1554.46114,1520.59175,1520.59175,1675.91419,1708.5822,0.29,0.0,-98.31,-98.31,SL,9751.14,2023
2023-04-02 02:57:31.004437,2023-04-02 05:27:31.004437,-1,1634.87115,1682.09002,1682.09002,1558.4514,1533.26273,0.21,0.0,-99.22,-99.22,SL,9651.91,2023
2023-04-02 10:27:31.004437,2023-04-02 14:27:31.004437,-1,1668.88206,1714.72437,1714.72437,1578.08357,1548.26171,0.21,0.0,-96.33,-96.33,SL,9555.58,2023
2023-04-03 03:42:31.004437,2023-04-03 04:12:31.004437,1,1670.70703,1631.74171,1631.74171,1757.20236,1784.08189,0.25,0.0,-97.49,-97.49,SL,9458.09,2023
2023-04-03 14:57:31.004437,2023-04-03 19:57:31.004437,-1,1761.51374,1814.80081,1814.80081,1699.48371,1675.54287,0.18,55.8,-47.99,7.81,SL_after_TP1,9465.91,2023
2023-04-03 23:12:31.004437,2023-04-04 18:42:31.004437,-1,1899.58222,1765.89949,1950.3066,1798.34184,1765.89949,0.19,96.15,126.97,223.12,TP2,9689.03,2023
2023-04-05 02:57:31.004437,2023-04-05 03:57:31.004437,-1,1861.12356,1780.93162,1901.40436,1801.32399,1780.93162,0.24,71.72,96.19,167.92,TP2,9856.95,2023
2023-04-05 12:57:31.004437,2023-04-05 16:12:31.004437,-1,1971.17571,2014.44449,2014.44449,1876.29534,1847.87746,0.23,0.0,-99.59,-99.59,SL,9757.36,2023
2023-04-05 23:57:31.004437,2023-04-06 05:57:31.004437,1,1841.09276,1817.57471,1817.57471,1949.94517,1977.8188,0.41,223.09,-48.27,174.81,SL_after_TP1,9932.17,2023
2023-04-06 12:12:31.004437,2023-04-06 13:12:31.004437,-1,1923.59003,1847.89059,1970.0674,1868.45276,1847.89059,0.21,0.0,158.91,158.91,TP2,10091.08,2023
2023-04-07 06:42:31.004437,2023-04-07 08:42:31.004437,-1,1851.60676,1896.60504,1896.60504,1784.00738,1760.72764,0.22,0.0,-99.06,-99.06,SL,9992.02,2023
2023-04-07 14:42:31.004437,2023-04-07 18:42:31.004437,-1,2028.81826,1843.47594,2063.67932,1883.23519,1843.47594,0.29,211.05,268.7,479.75,TP2,10471.77,2023
2023-04-08 04:27:31.004437,2023-04-08 07:57:31.004437,1,1774.72551,1731.46598,1731.46598,1869.44979,1898.4868,0.24,0.0,-103.89,-103.89,SL,10367.88,2023
2023-04-08 11:42:31.004437,2023-04-08 17:27:31.004437,1,1687.55327,1814.72932,1642.69045,1784.08365,1814.72932,0.23,110.98,146.22,257.19,TP2,10625.07,2023
2023-04-08 18:27:31.004437,2023-04-08 20:57:31.004437,-1,1833.71624,1882.51821,1882.51821,1759.61159,1734.74134,0.22,81.48,-53.72,27.77,SL_after_TP1,10652.84,2023
2023-04-09 09:57:31.004437,2023-04-09 12:12:31.004437,-1,1944.96024,1994.91234,1994.91234,1873.31231,1848.50638,0.21,0.0,-104.96,-104.96,SL,10547.87,2023
2023-04-09 16:27:31.004437,2023-04-10 07:42:31.004437,-1,2052.61155,1908.68181,2127.19681,1947.44794,1908.68181,0.14,73.59,100.73,174.32,TP2,10722.2,2023
2023-04-10 11:57:31.004437,2023-04-10 12:57:31.004437,1,1883.36252,1851.51461,1851.51461,1984.74087,2012.77451,0.34,0.0,-108.38,-108.38,SL,10613.81,2023
2023-04-10 17:57:31.004437,2023-04-10 22:42:31.004437,1,1781.0521,1715.46295,1715.46295,1901.16596,1941.44496,0.16,0.0,-104.99,-104.99,SL,10508.82,2023
2023-04-11 01:57:31.004437,2023-04-11 14:27:31.004437,1,1623.44355,1801.12642,1564.44055,1759.15664,1801.12642,0.18,122.11,159.89,282.0,TP2,10790.82,2023
2023-04-11 19:57:31.004437,2023-04-12 08:12:31.004437,-1,1809.2161,1864.72287,1864.72287,1730.5753,1702.17021,0.19,0.0,-105.52,-105.52,SL,10685.3,2023
2023-04-12 12:27:31.004437,2023-04-12 12:42:31.004437,-1,2073.47148,2117.70978,2117.70978,1918.91683,1876.33027,0.24,0.0,-106.24,-106.24,SL,10579.06,2023
2023-04-12 19:12:31.004437,2023-04-12 19:27:31.004437,-1,2329.27293,2357.27715,2357.27715,2052.95293,1985.05258,0.38,0.0,-106.53,-106.53,SL,10472.53,2023
2023-04-13 04:27:31.004437,2023-04-13 05:27:31.004437,-1,2492.67465,2531.40491,2531.40491,2308.7535,2259.6596,0.27,0.0,-104.65,-104.65,SL,10367.88,2023
2023-04-13 13:42:31.004437,2023-04-13 18:12:31.004437,1,2260.13426,2462.72831,2207.84285,2418.13486,2462.72831,0.2,157.97,202.56,360.53,TP2,10728.41,2023
2023-04-14 00:42:31.004437,2023-04-14 06:42:31.004437,1,2287.73058,2412.53734,2211.2954,2377.52728,2412.53734,0.14,62.84,87.34,150.18,TP2,10878.59,2023
2023-04-14 08:12:31.004437,2023-04-14 08:27:31.004437,-1,2471.08749,2512.73232,2512.73232,2353.09751,2319.82683,0.26,0.0,-108.35,-108.35,SL,10770.24,2023
2023-04-14 19:12:31.004437,2023-04-14 20:27:31.004437,1,2365.6254,2309.71593,2309.71593,2487.76393,2525.71214,0.19,0.0,-106.28,-106.28,SL,10663.95,2023
2023-04-15 07:27:31.004437,2023-04-15 15:12:31.004437,1,2087.89978,2274.44856,2044.68621,2233.55059,2274.44856,0.25,182.03,233.15,415.17,TP2,11079.13,2023
2023-04-16 00:27:31.004437,2023-04-16 02:12:31.004437,-1,2365.42874,2215.35727,2416.98256,2250.9221,2215.35727,0.21,0.0,315.09,315.09,TP2,11394.21,2023
2023-04-16 08:12:31.004437,2023-04-16 13:12:31.004437,-1,2358.57176,2244.38094,2417.96513,2274.40403,2244.38094,0.19,79.93,108.45,188.38,TP2,11582.6,2023
2023-04-16 15:27:31.004437,2023-04-16 19:12:31.004437,1,2197.8033,2305.3188,2131.45954,2275.12546,2305.3188,0.17,65.7,91.36,157.06,TP2,11739.66,2023
2023-04-17 01:42:31.004437,2023-04-17 02:12:31.004437,1,2166.59092,2112.48212,2112.48212,2226.04747,2248.42395,0.22,0.0,-119.11,-119.11,SL,11620.55,2023
2023-04-17 08:12:31.004437,2023-04-17 20:42:31.004437,1,1907.52814,2149.75128,1880.27164,2100.86008,2149.75128,0.43,415.6,520.72,936.31,TP2,12556.87,2023
2023-04-18 02:12:31.004437,2023-04-18 12:57:31.004437,-1,2199.12085,2249.39532,2249.39532,2079.02803,2043.14459,0.25,150.08,-62.88,87.2,SL_after_TP1,12644.07,2023
2023-04-18 15:27:31.004437,2023-04-18 15:57:31.004437,-1,2291.53767,2359.32565,2359.32565,2203.06287,2170.95469,0.19,0.0,-128.85,-128.85,SL,12515.21,2023
2023-04-19 00:42:31.004437,2023-04-19 03:57:31.004437,1,2118.32043,2064.37708,2064.37708,2224.80515,2257.97456,0.23,0.0,-124.14,-124.14,SL,12391.07,2023
2023-04-19 07:12:31.004437,2023-04-19 10:12:31.004437,1,1888.6853,1817.72074,1817.72074,2093.27452,2153.89598,0.17,0.0,-120.69,-120.69,SL,12270.38,2023
2023-04-19 15:27:31.004437,2023-04-19 23:12:31.004437,1,1762.54351,1960.44254,1696.94325,1913.20152,1960.44254,0.19,143.1,187.98,331.07,TP2,12601.45,2023
2023-04-20 11:57:31.004437,2023-04-20 12:57:31.004437,-1,2050.93258,2096.39182,2096.39182,1982.17643,1958.37375,0.28,0.0,-127.37,-127.37,SL,12474.08,2023
2023-04-20 17:57:31.004437,2023-04-21 08:27:31.004437,-1,2219.69173,2260.89914,2260.89914,2062.85358,2020.01109,0.3,235.21,-61.86,173.36,SL_after_TP1,12647.44,2023
2023-04-21 09:57:31.004437,2023-04-21 11:12:31.004437,-1,2239.75703,2288.5819,2288.5819,2153.13924,2125.30475,0.26,0.0,-127.02,-127.02,SL,12520.42,2023
2023-04-21 16:57:31.004437,2023-04-21 18:42:31.004437,1,2109.57807,2058.53418,2058.53418,2193.93967,2221.88642,0.25,0.0,-127.68,-127.68,SL,12392.73,2023
2023-04-23 02:57:31.004437,2023-04-23 08:27:31.004437,1,2007.30973,2136.24237,1950.99266,2103.70392,2136.24237,0.22,106.0,141.79,247.79,TP2,12640.53,2023
2023-04-23 21:12:31.004437,2023-04-23 22:42:31.004437,1,1843.27832,1797.47265,1797.47265,1989.64042,2031.16722,0.28,0.0,-128.34,-128.34,SL,12512.19,2023
2023-04-24 19:57:31.004437,2023-04-24 21:42:31.004437,-1,2047.31907,2079.72796,2079.72796,1992.52634,1975.74932,0.39,0.0,-126.51,-126.51,SL,12385.68,2023
2023-04-26 08:27:31.004437,2023-04-26 08:57:31.004437,1,1965.4224,1920.34322,1920.34322,2029.33784,2051.57879,0.27,0.0,-121.79,-121.79,SL,12263.88,2023
2023-04-26 14:42:31.004437,2023-04-26 15:57:31.004437,1,1806.77999,1775.58846,1775.58846,1941.69282,1977.31614,0.39,0.0,-121.76,-121.76,SL,12142.12,2023
2023-04-26 21:57:31.004437,2023-04-26 22:27:31.004437,1,1780.12685,1743.92235,1743.92235,1879.33028,1907.27814,0.34,0.0,-123.2,-123.2,SL,12018.92,2023
2023-04-27 04:42:31.004437,2023-04-27 09:57:31.004437,-1,1827.0797,1903.16718,1903.16718,1737.91031,1702.83541,0.16,0.0,-121.79,-121.79,SL,11897.13,2023
2023-04-27 10:42:31.004437,2023-04-28 06:27:31.004437,-1,1924.1314,1968.34701,1968.34701,1770.97448,1728.09644,0.27,0.0,-119.46,-119.46,SL,11777.67,2023
2023-04-28 09:12:31.004437,2023-04-28 14:42:31.004437,-1,2033.63019,2062.402,2062.402,1915.40513,1883.33085,0.41,0.0,-118.09,-118.09,SL,11659.58,2023
2023-04-28 20:57:31.004437,2023-04-28 22:12:31.004437,-1,2135.03675,2035.71404,2156.39691,2056.51357,2035.71404,0.55,215.86,273.05,488.91,TP2,12148.49,2023
2023-04-29 07:12:31.004437,2023-04-29 12:42:31.004437,-1,2277.14296,2119.66041,2314.62692,2154.00898,2119.66041,0.32,0.0,503.85,503.85,TP2,12652.34,2023
2023-04-30 00:42:31.004437,2023-04-30 04:42:31.004437,1,1992.62111,2149.79989,1953.58386,2115.50859,2149.79989,0.32,196.57,251.44,448.01,TP2,13100.35,2023
2023-04-30 17:27:31.004437,2023-04-30 21:27:31.004437,1,2028.32233,1995.691,1995.691,2144.34145,2175.88357,0.4,0.0,-130.65,-130.65,SL,12969.7,2023
2023-05-01 01:27:31.004437,2023-05-01 01:42:31.004437,-1,2115.54022,2045.1488,2142.21181,2060.72627,2045.1488,0.49,0.0,344.77,344.77,TP2,13314.48,2023
2023-05-01 16:42:31.004437,2023-05-01 20:12:31.004437,-1,2186.53627,2084.66326,2243.31025,2112.30293,2084.66326,0.23,85.33,117.12,202.45,TP2,13516.93,2023
2023-05-02 00:12:31.004437,2023-05-02 03:57:31.004437,1,2009.99525,2134.312,1961.34104,2104.93305,2134.312,0.28,0.0,348.0,348.0,TP2,13864.93,2023
2023-05-02 08:27:31.004437,2023-05-02 19:27:31.004437,-1,2178.5977,2071.5041,2237.79493,2099.63201,2071.5041,0.23,90.78,123.12,213.9,TP2,14078.83,2023
2023-05-02 22:57:31.004437,2023-05-03 07:42:31.004437,1,1931.23725,1904.76868,1904.76868,2068.17303,2103.62726,0.53,362.8,-70.22,292.58,SL_after_TP1,14371.41,2023
2023-05-03 08:12:31.004437,2023-05-03 09:57:31.004437,1,1874.37092,1832.51315,1832.51315,1976.73233,2006.22901,0.34,0.0,-142.42,-142.42,SL,14228.99,2023
2023-05-03 14:12:31.004437,2023-05-03 23:42:31.004437,1,1773.74711,1966.30527,1728.05319,1924.47612,1966.30527,0.31,233.58,298.42,532.0,TP2,14760.99,2023
2023-05-04 04:27:31.004437,2023-05-04 07:27:31.004437,-1,1992.66921,2044.37348,2044.37348,1911.60504,1884.21602,0.29,0.0,-150.03,-150.03,SL,14610.96,2023
2023-05-04 10:27:31.004437,2023-05-04 14:42:31.004437,-1,2064.02204,2123.9106,2123.9106,1998.41502,1972.10779,0.24,0.0,-143.8,-143.8,SL,14467.16,2023
2023-05-04 17:57:31.004437,2023-05-04 20:12:31.004437,-1,2221.54656,2240.8912,2240.8912,2102.59185,2072.75871,0.75,0.0,-145.31,-145.31,SL,14321.85,2023
2023-05-05 17:42:31.004437,2023-05-05 19:12:31.004437,1,2162.36343,2111.71249,2111.71249,2223.18107,2245.96665,0.28,0.0,-141.91,-141.91,SL,14179.94,2023
2023-05-06 07:42:31.004437,2023-05-06 09:42:31.004437,-1,2248.71976,2167.52279,2284.98084,2187.0666,2167.52279,0.39,120.17,158.28,278.44,TP2,14458.38,2023
2023-05-06 14:27:31.004437,2023-05-06 15:42:31.004437,1,2002.92795,2150.11054,1942.90898,2113.1139,2150.11054,0.24,0.0,353.17,353.17,TP2,14811.55,2023
2023-05-06 22:27:31.004437,2023-05-06 22:42:31.004437,-1,2313.67725,2349.42874,2349.42874,2145.20043,2100.63136,0.41,0.0,-146.7,-146.7,SL,14664.85,2023
2023-05-07 11:57:31.004437,2023-05-07 13:57:31.004437,-1,2423.60757,2475.44656,2475.44656,2365.92611,2344.58691,0.28,0.0,-145.23,-145.23,SL,14519.61,2023
2023-05-07 23:57:31.004437,2023-05-08 00:57:31.004437,1,2277.86456,2204.91284,2204.91284,2375.01144,2410.7727,0.2,0.0,-145.96,-145.96,SL,14373.65,2023
2023-05-08 09:12:31.004437,2023-05-08 09:42:31.004437,1,1996.77956,1957.86348,1957.86348,2208.01881,2262.62146,0.37,0.0,-144.1,-144.1,SL,14229.55,2023
2023-05-08 17:12:31.004437,2023-05-08 17:42:31.004437,1,1919.67188,1885.77292,1885.77292,2000.07756,2023.74137,0.42,0.0,-142.5,-142.5,SL,14087.05,2023
2023-05-09 03:12:31.004437,2023-05-09 04:12:31.004437,-1,2206.41331,2253.72359,2253.72359,1993.97658,1937.17891,0.3,0.0,-142.02,-142.02,SL,13945.03,2023
2023-05-09 17:12:31.004437,2023-05-09 17:42:31.004437,-1,2367.96465,2425.01624,2425.01624,2192.66483,2143.05833,0.24,0.0,-137.0,-137.0,SL,13808.03,2023
2023-05-10 00:42:31.004437,2023-05-10 16:42:31.004437,-1,2549.78973,2272.05027,2606.99149,2332.36084,2272.05027,0.24,260.88,333.25,594.13,TP2,14402.16,2023
2023-05-10 17:12:31.004437,2023-05-10 18:57:31.004437,1,2281.59169,2396.52905,2247.96907,2371.8099,2396.52905,0.43,0.0,494.1,494.1,TP2,14896.26,2023
2023-05-11 15:57:31.004437,2023-05-11 17:57:31.004437,-1,2607.64539,2433.19345,2643.47312,2469.87814,2433.19345,0.42,289.25,366.29,655.53,TP2,15551.8,2023
2023-05-12 02:27:31.004437,2023-05-12 03:12:31.004437,1,2378.19935,2314.00699,2314.00699,2480.47211,2514.65663,0.24,0.0,-154.13,-154.13,SL,15397.66,2023
2023-05-12 18:42:31.004437,2023-05-12 18:57:31.004437,1,2187.32059,2162.69972,2162.69972,2348.91203,2388.70586,0.63,0.0,-155.3,-155.3,SL,15242.36,2023
2023-05-13 07:57:31.004437,2023-05-13 10:27:31.004437,-1,2289.12785,2326.70799,2326.70799,2156.0599,2118.56462,0.41,0.0,-154.2,-154.2,SL,15088.16,2023
2023-05-13 16:42:31.004437,2023-05-14 03:27:31.004437,1,2027.78953,2205.32946,1989.46249,2167.25131,2205.32946,0.39,271.89,346.14,618.04,TP2,15706.2,2023
2023-05-14 15:57:31.004437,2023-05-14 17:12:31.004437,1,1903.26854,1857.84681,1857.84681,2042.70217,2082.14753,0.35,0.0,-159.08,-159.08,SL,15547.12,2023
2023-05-15 02:12:31.004437,2023-05-15 03:12:31.004437,-1,2102.1786,2132.62641,2132.62641,1964.92585,1929.83367,0.51,0.0,-155.44,-155.44,SL,15391.68,2023
2023-05-15 08:12:31.004437,2023-05-15 08:27:31.004437,-1,2285.43435,2317.48487,2317.48487,2100.26193,2052.02446,0.48,0.0,-153.99,-153.99,SL,15237.69,2023
2023-05-15 23:12:31.004437,2023-05-16 04:27:31.004437,-1,2275.59222,2166.91576,2316.33091,2191.92377,2166.91576,0.37,154.73,201.0,355.73,TP2,15593.42,2023
2023-05-16 23:27:31.004437,2023-05-17 00:12:31.004437,1,2025.33013,1971.26353,1971.26353,2130.60394,2163.52415,0.29,0.0,-156.88,-156.88,SL,15436.54,2023
